term,npar,AIC,BIC,logLik,deviance,statistic,df,p.value,iv,dv,data_subset,file_prefix,p_fdr,model,AIC_diff_baseline,BIC_diff_baseline,metric_group,is_control,metric_quantity_type,task,dataset,p_fdr_sig
critical_fit,10,2671.96084104866,2738.1943749211,-1325.98042052433,2651.96084104866,0.904854226901534,1.0,0.341483440469441,layer_biggest_change_logprob_correct,response_correct,all_trials,vit_base_patch16_224_sketch,1.0,vit_base_patch16_224,-1.09514577309983,-7.7184991603398885,Confidence,False,MaxDeltaLayer,vision,sketch,False
critical_fit,66,4132.99497467268,4564.26824863098,-2000.49748733634,4000.99497467268,1.03751995261018,1.0,0.308398967585656,auc_logprob_correct,response_correct,all_trials,vit_base_patch16_224_eidolonII,1.0,vit_base_patch16_224,-0.9624800473893629,-7.4969235922108055,Confidence,False,AUC,vision,eidolonII,False
critical_fit,10,935.628023705895,989.190822471402,-457.814011852947,915.628023705895,1.07384175432082,1.0,0.300079294038653,layer_biggest_change_rank_correct,response_correct,all_trials,vit_base_patch16_224_edge,1.0,vit_base_patch16_224,-0.9261582456799715,-6.282438122230019,Confidence,False,MaxDeltaLayer,vision,edge,False
critical_fit,65,4100.075167544,4524.67329141823,-1985.037583772,3970.075167544,1.17983281963006,1.0,0.277390032779356,layer_biggest_change_rank_correct,response_correct,all_trials,vit_base_patch16_224_high-pass,1.0,vit_base_patch16_224,-0.8201671803699355,-7.352446009210325,Confidence,False,MaxDeltaLayer,vision,high-pass,False
critical_fit,10,2671.6185135518,2737.85204742425,-1325.8092567759,2651.6185135518,1.24718172376015,1.0,0.264091436186614,auc_rank_correct,response_correct,all_trials,vit_base_patch16_224_sketch,1.0,vit_base_patch16_224,-0.7528182762398501,-7.376171663489913,Confidence,False,AUC,vision,sketch,False
critical_fit,57,3603.21353287864,3967.96138374598,-1744.60676643932,3489.21353287864,1.78049134943194,1.0,0.18208900313347,layer_biggest_change_rank_correct,response_correct,all_trials,vit_base_patch16_224_phase-scrambling,1.0,vit_base_patch16_224,-0.21950865056987823,-6.618593753500136,Confidence,False,MaxDeltaLayer,vision,phase-scrambling,False
critical_fit,10,1315.62889755657,1369.26803257063,-647.814448778283,1295.62889755657,1.78912531447349,1.0,0.18103277097226,auc_rank_correct,response_correct,all_trials,vit_base_patch16_224_silhouette,1.0,vit_base_patch16_224,-0.21087468553014332,-5.574788186940168,Confidence,False,AUC,vision,silhouette,False
critical_fit,10,2670.81468419565,2737.04821806809,-1325.40734209782,2650.81468419565,2.05101107991413,1.0,0.152105147430433,auc_logprob_correct,response_correct,all_trials,vit_base_patch16_224_sketch,1.0,vit_base_patch16_224,0.05101107991004028,-6.572342307330018,Confidence,False,AUC,vision,sketch,False
critical_fit,10,934.604192842359,988.166991607867,-457.30209642118,914.604192842359,2.09767261785612,1.0,0.147523543364869,auc_logprob_correct,response_correct,all_trials,vit_base_patch16_224_edge,1.0,vit_base_patch16_224,0.09767261785600567,-5.258607258694951,Confidence,False,AUC,vision,edge,False
critical_fit,66,4131.83462450525,4563.10789846355,-1999.91731225262,3999.83462450525,2.19787012003871,1.0,0.138201576230271,auc_rank_correct,response_correct,all_trials,vit_base_patch16_224_eidolonII,1.0,vit_base_patch16_224,0.19787012004053395,-6.336573424779999,Confidence,False,AUC,vision,eidolonII,False
critical_fit,66,4037.7162016513,4469.01541900616,-1952.85810082565,3905.7162016513,2.21584653249283,1.0,0.136600115279008,auc_logprob_correct,response_correct,all_trials,vit_base_patch16_224_eidolonIII,1.0,vit_base_patch16_224,0.21584653249010444,-6.318990094090623,Confidence,False,AUC,vision,eidolonIII,False
critical_fit,66,4131.80495888264,4563.07823284095,-1999.90247944132,3999.80495888264,2.22753574264243,1.0,0.13556991695141,layer_biggest_change_rank_correct,response_correct,all_trials,vit_base_patch16_224_eidolonII,1.0,vit_base_patch16_224,0.22753574265061616,-6.306907802179921,Confidence,False,MaxDeltaLayer,vision,eidolonII,False
critical_fit,65,4443.14755265373,4868.00128047511,-2156.57377632687,4313.14755265373,2.27132511782838,1.0,0.131787177312399,layer_biggest_change_logprob_correct,response_correct,all_trials,vit_base_patch16_224_low-pass,1.0,vit_base_patch16_224,0.27132511783020163,-6.2648860794206485,Confidence,False,MaxDeltaLayer,vision,low-pass,False
critical_fit,10,4790.69054860757,4853.60099991839,-2385.34527430379,4770.69054860757,2.38667768081905,1.0,0.122373454541555,layer_biggest_change_rank_correct,response_correct,all_trials,vit_base_patch16_224_stylized,1.0,vit_base_patch16_224,0.38667768081995746,-5.904367450259997,Confidence,False,MaxDeltaLayer,vision,stylized,False
critical_fit,10,1314.9309890542,1368.57012406826,-647.4654945271,1294.9309890542,2.48703381684027,1.0,0.114787878558919,layer_biggest_change_entropy,response_correct,all_trials,vit_base_patch16_224_silhouette,1.0,vit_base_patch16_224,0.48703381684003944,-4.876879684569985,Uncertainty,False,MaxDeltaLayer,vision,silhouette,False
critical_fit,57,3602.47434219553,3967.22219306287,-1744.23717109776,3488.47434219553,2.51968203254273,1.0,0.112433253513575,auc_logprob_correct,response_correct,all_trials,vit_base_patch16_224_phase-scrambling,1.0,vit_base_patch16_224,0.519682032540004,-5.879403070389799,Confidence,False,AUC,vision,phase-scrambling,False
critical_fit,65,4098.70238864035,4523.30051251458,-1984.35119432017,3968.70238864035,2.55261172328028,1.0,0.110112097767188,auc_logprob_correct,response_correct,all_trials,vit_base_patch16_224_high-pass,1.0,vit_base_patch16_224,0.5526117232793695,-5.979667105560111,Confidence,False,AUC,vision,high-pass,False
critical_fit,66,4131.44363870207,4562.71691266037,-1999.72181935103,3999.44363870207,2.58885592321803,1.0,0.10761804559234,layer_biggest_change_logprob_correct,response_correct,all_trials,vit_base_patch16_224_eidolonII,1.0,vit_base_patch16_224,0.5888559232207626,-5.94558762160068,Confidence,False,MaxDeltaLayer,vision,eidolonII,False
critical_fit,66,4780.99232949117,5212.20070030725,-2324.49616474558,4648.99232949117,2.63901983125379,1.0,0.104267855170526,auc_rank_correct,response_correct,all_trials,vit_base_patch16_224_uniform-noise,1.0,vit_base_patch16_224,0.6390198312501525,-5.894440332620434,Confidence,False,AUC,vision,uniform-noise,False
critical_fit,66,4037.18580609671,4468.48502345158,-1952.59290304836,3905.18580609671,2.74624208707974,1.0,0.0974833001322122,layer_biggest_change_logprob_correct,response_correct,all_trials,vit_base_patch16_224_eidolonIII,1.0,vit_base_patch16_224,0.7462420870797359,-5.788594539510086,Confidence,False,MaxDeltaLayer,vision,eidolonIII,False
critical_fit,62,4901.61298675995,5306.93103647946,-2388.80649337998,4777.61298675995,2.93883136388285,1.0,0.0864732751333462,auc_rank_correct,response_correct,all_trials,vit_base_patch16_224_contrast,1.0,vit_base_patch16_224,0.9388313638801264,-5.598556534820091,Confidence,False,AUC,vision,contrast,False
critical_fit,10,1314.38372881033,1368.02286382439,-647.191864405164,1294.38372881033,3.034294060712,1.0,0.0815220030150935,layer_biggest_change_rank_correct,response_correct,all_trials,vit_base_patch16_224_silhouette,1.0,vit_base_patch16_224,1.0342940607099536,-4.329619440700071,Confidence,False,MaxDeltaLayer,vision,silhouette,False
critical_fit,65,4442.34851503171,4867.20224285309,-2156.17425751586,4312.34851503171,3.07036273984795,1.0,0.0797316790643921,layer_biggest_change_rank_correct,response_correct,all_trials,vit_base_patch16_224_low-pass,1.0,vit_base_patch16_224,1.0703627398497702,-5.4658484574001704,Confidence,False,MaxDeltaLayer,vision,low-pass,False
critical_fit,18,3016.8116495592,3134.45638535891,-1490.4058247796,2980.8116495592,3.1178769137382,1.0,0.0774376172501196,auc_rank_correct,response_correct,all_trials,vit_base_patch16_224_colour,1.0,vit_base_patch16_224,1.1178769137400195,-5.417941741800405,Confidence,False,AUC,vision,colour,False
critical_fit,10,2669.7296211457,2735.96315501814,-1324.86481057285,2649.7296211457,3.1360741298613,1.0,0.076577927820529,auc_entropy,response_correct,all_trials,vit_base_patch16_224_sketch,1.0,vit_base_patch16_224,1.136074129859935,-5.487279257379669,Uncertainty,False,AUC,vision,sketch,False
critical_fit,65,4529.14630074048,4953.70599718232,-2199.57315037024,4399.14630074048,3.18199131036181,1.0,0.0744539429376014,auc_logprob_correct,response_correct,all_trials,vit_base_patch16_224_eidolonI,1.0,vit_base_patch16_224,1.1819913103599902,-5.34969632721004,Confidence,False,AUC,vision,eidolonI,False
critical_fit,66,4036.74849815285,4468.04771550771,-1952.37424907642,3904.74849815285,3.18355003094439,1.0,0.0743829613328272,layer_biggest_change_rank_correct,response_correct,all_trials,vit_base_patch16_224_eidolonIII,1.0,vit_base_patch16_224,1.1835500309398412,-5.351286595639976,Confidence,False,MaxDeltaLayer,vision,eidolonIII,False
critical_fit,66,4780.29752003306,5211.50589084915,-2324.14876001653,4648.29752003306,3.33382928935953,1.0,0.067868689485793,layer_biggest_change_logprob_correct,response_correct,all_trials,vit_base_patch16_224_uniform-noise,0.9307810114270846,vit_base_patch16_224,1.333829289359528,-5.199630874520153,Confidence,False,MaxDeltaLayer,vision,uniform-noise,False
critical_fit,62,4901.09539960792,5306.41344932743,-2388.54769980396,4777.09539960792,3.45641851591336,1.0,0.0630066498094956,layer_biggest_change_rank_correct,response_correct,all_trials,vit_base_patch16_224_contrast,0.8751994074027337,vit_base_patch16_224,1.4564185159106273,-5.08096938278959,Confidence,False,MaxDeltaLayer,vision,contrast,False
critical_fit,65,4528.85413304883,4953.41382949067,-2199.42706652442,4398.85413304883,3.47415900201395,1.0,0.0623344001751724,layer_biggest_change_logprob_correct,response_correct,all_trials,vit_base_patch16_224_eidolonI,0.8674531218714223,vit_base_patch16_224,1.4741590020103104,-5.05752863555972,Confidence,False,MaxDeltaLayer,vision,eidolonI,False
critical_fit,10,2669.37752561625,2735.6110594887,-1324.68876280813,2649.37752561625,3.48816965930519,1.0,0.0618088880973731,layer_biggest_change_entropy,response_correct,all_trials,vit_base_patch16_224_sketch,0.8617240832722365,vit_base_patch16_224,1.4881696593101879,-5.135183727939875,Uncertainty,False,MaxDeltaLayer,vision,sketch,False
critical_fit,18,3015.86252675136,3133.50726255107,-1489.93126337568,2979.86252675136,4.06699972157867,1.0,0.04372887957575,auc_logprob_correct,response_correct,all_trials,vit_base_patch16_224_colour,0.6403168583810749,vit_base_patch16_224,2.066999721580032,-4.468818933960392,Confidence,False,AUC,vision,colour,False
critical_fit,18,3450.56234072718,3565.8267170905,-1707.28117036359,3414.56234072718,4.08635146382494,1.0,0.0432308661694121,auc_logprob_correct,response_correct,all_trials,vit_base_patch16_224_power-equalisation,0.6342512981209185,vit_base_patch16_224,2.0863514638199376,-4.317225000800136,Confidence,False,AUC,vision,power-equalisation,False
critical_fit,18,3450.38084663413,3565.64522299746,-1707.19042331707,3414.38084663413,4.26784555687209,1.0,0.0388401459042275,auc_rank_correct,response_correct,all_trials,vit_base_patch16_224_power-equalisation,0.5834013711871275,vit_base_patch16_224,2.2678455568698155,-4.135730907760262,Confidence,False,AUC,vision,power-equalisation,False
critical_fit,10,2667.63390028737,2733.86743415982,-1323.81695014369,2647.63390028737,5.23179498818581,1.0,0.0221776338265383,layer_biggest_change_rank_correct,response_correct,all_trials,vit_base_patch16_224_sketch,0.3706245094322723,vit_base_patch16_224,3.231794988189904,-3.3915583990597042,Confidence,False,MaxDeltaLayer,vision,sketch,False
critical_fit,18,3448.90279816034,3564.16717452366,-1706.45139908017,3412.90279816034,5.74589403066693,1.0,0.0165272417417732,layer_biggest_change_logprob_correct,response_correct,all_trials,vit_base_patch16_224_power-equalisation,0.2904182149480763,vit_base_patch16_224,3.7458940306601107,-2.6576824339599625,Confidence,False,MaxDeltaLayer,vision,power-equalisation,False
critical_fit,18,3014.01387080432,3131.65860660403,-1489.00693540216,2978.01387080432,5.91565566861618,1.0,0.0150069168567453,layer_biggest_change_rank_correct,response_correct,all_trials,vit_base_patch16_224_colour,0.2692130787730795,vit_base_patch16_224,3.91565566861982,-2.6201629869201497,Confidence,False,MaxDeltaLayer,vision,colour,False
critical_fit,66,4777.32323810342,5208.53160891951,-2322.66161905171,4645.32323810342,6.30811121900115,1.0,0.012018681164929,auc_logprob_correct,response_correct,all_trials,vit_base_patch16_224_uniform-noise,0.22465646468597666,vit_base_patch16_224,4.308111218999329,-2.225348944880352,Confidence,False,AUC,vision,uniform-noise,False
critical_fit,18,3447.9581734636,3563.22254982693,-1705.9790867318,3411.9581734636,6.69051872740101,1.0,0.0096926998085707,layer_biggest_change_rank_correct,response_correct,all_trials,vit_base_patch16_224_power-equalisation,0.18390307713062615,vit_base_patch16_224,4.690518727400104,-1.713057737229974,Confidence,False,MaxDeltaLayer,vision,power-equalisation,False
critical_fit,10,12053.9737276888,12128.4428611249,-6016.98686384442,12033.9737276888,6.93215690163197,1.0,0.0084659530090607,layer_biggest_change_entropy,response_correct,all_trials,vit_base_patch16_224_cue-conflict,0.16433435925566753,vit_base_patch16_224,4.932156901699273,-2.514756442000362,Uncertainty,False,MaxDeltaLayer,vision,cue-conflict,False
critical_fit,18,2753.08650697318,2868.35894785277,-1358.54325348659,2717.08650697318,7.86613435905338,1.0,0.0050369217562585,auc_logprob_correct,response_correct,all_trials,vit_base_patch16_224_false-colour,0.10390017274048748,vit_base_patch16_224,5.866134359050193,-0.5378901342601239,Confidence,False,AUC,vision,false-colour,False
critical_fit,57,3596.44876184241,3961.19661270976,-1741.22438092121,3482.44876184241,8.54526238565586,1.0,0.0034642266199011,auc_rank_correct,response_correct,all_trials,vit_base_patch16_224_phase-scrambling,0.07492993908408344,vit_base_patch16_224,6.545262385659953,0.14617728272014574,Confidence,False,AUC,vision,phase-scrambling,False
critical_fit,65,4092.56119841569,4517.15932228992,-1981.28059920784,3962.56119841569,8.69380194794121,1.0,0.003192939153296,layer_biggest_change_entropy,response_correct,all_trials,vit_base_patch16_224_high-pass,0.06986049731503194,vit_base_patch16_224,6.693801947939846,0.16152311909991113,Uncertainty,False,MaxDeltaLayer,vision,high-pass,False
critical_fit,65,4436.12078119736,4860.97450901874,-2153.06039059868,4306.12078119736,9.29809657420083,1.0,0.0022939207029972,layer_biggest_change_entropy,response_correct,all_trials,vit_base_patch16_224_low-pass,0.052149637841836814,vit_base_patch16_224,7.298096574199917,0.7618853769499765,Uncertainty,False,MaxDeltaLayer,vision,low-pass,False
critical_fit,10,925.850402691592,979.413201457099,-452.925201345796,905.850402691592,10.8514627686239,1.0,0.0009871774708878,layer_biggest_change_entropy,response_correct,all_trials,vit_base_patch16_224_edge,0.025333217322264484,vit_base_patch16_224,8.851462768623037,3.4951828920729895,Uncertainty,False,MaxDeltaLayer,vision,edge,True
critical_fit,18,2749.29021150906,2864.56265238865,-1356.64510575453,2713.29021150906,11.6624298231691,1.0,0.0006377498965029,layer_biggest_change_logprob_correct,response_correct,all_trials,vit_base_patch16_224_false-colour,0.017684992462498307,vit_base_patch16_224,9.662429823169987,3.2584053298601248,Confidence,False,MaxDeltaLayer,vision,false-colour,True
critical_fit,34,3979.364739379,4201.56922200803,-1955.6823696895,3911.364739379,12.1856397923293,1.0,0.0004815881866658,layer_biggest_change_logprob_correct,response_correct,all_trials,vit_base_patch16_224_rotation,0.013654685227418773,vit_base_patch16_224,10.185639792329766,3.6502138326495697,Confidence,False,MaxDeltaLayer,vision,rotation,True
critical_fit,34,3979.32251515956,4201.52699778859,-1955.66125757978,3911.32251515956,12.2278640117665,1.0,0.0004708106703312,layer_biggest_change_rank_correct,response_correct,all_trials,vit_base_patch16_224_rotation,0.013460047248392101,vit_base_patch16_224,10.227864011769725,3.6924380520895284,Confidence,False,MaxDeltaLayer,vision,rotation,True
critical_fit,66,4027.66842519715,4458.96764255201,-1947.83421259857,3895.66842519715,12.2636229866439,1.0,0.0004618739127437,auc_rank_correct,response_correct,all_trials,vit_base_patch16_224_eidolonIII,0.013294892014697177,vit_base_patch16_224,10.263622986639803,3.72878636005953,Confidence,False,AUC,vision,eidolonIII,True
critical_fit,18,2748.36610594465,2863.63854682424,-1356.18305297232,2712.36610594465,12.586535387582,1.0,0.0003885357160094,auc_rank_correct,response_correct,all_trials,vit_base_patch16_224_false-colour,0.011356599558894625,vit_base_patch16_224,10.58653538758017,4.1825108942698535,Confidence,False,AUC,vision,false-colour,True
critical_fit,18,2748.05126744544,2863.32370832503,-1356.02563372272,2712.05126744544,12.9013738867902,1.0,0.0003283410281417,layer_biggest_change_rank_correct,response_correct,all_trials,vit_base_patch16_224_false-colour,0.00986374286580677,vit_base_patch16_224,10.901373886790225,4.497349393479908,Confidence,False,MaxDeltaLayer,vision,false-colour,True
critical_fit,10,923.49782649647,977.060625261978,-451.748913248235,903.49782649647,13.2040389637451,1.0,0.0002793464503178,layer_biggest_change_logprob_correct,response_correct,all_trials,vit_base_patch16_224_edge,0.008626805103764868,vit_base_patch16_224,11.204038963745006,5.847759087194049,Confidence,False,MaxDeltaLayer,vision,edge,True
critical_fit,10,1303.8155142904,1357.45464930446,-641.907757145202,1283.8155142904,13.6025085806366,1.0,0.0002258834793475,auc_logprob_correct,response_correct,all_trials,vit_base_patch16_224_silhouette,0.007154902121444827,vit_base_patch16_224,11.602508580640006,6.238595079229981,Confidence,False,AUC,vision,silhouette,True
critical_fit,57,3590.68131735137,3955.42916821872,-1738.34065867568,3476.68131735137,14.3127068766994,1.0,0.0001548163023044,layer_biggest_change_entropy,response_correct,all_trials,vit_base_patch16_224_phase-scrambling,0.005208963347435741,vit_base_patch16_224,12.312706876699849,5.913621773760042,Uncertainty,False,MaxDeltaLayer,vision,phase-scrambling,True
critical_fit,10,921.332081178346,974.894879943854,-450.666040589173,901.332081178346,15.3697842818693,1.0,8.83905056264373e-05,auc_entropy,response_correct,all_trials,vit_base_patch16_224_edge,0.0031275605579203255,vit_base_patch16_224,13.369784281868988,8.01350440531803,Uncertainty,False,AUC,vision,edge,True
