model,unique_id,syllogism_name,order_first,is_valid,is_realistic,is_consistent,correct,incorrect,incorrect_is_intuitive,auc_boost_neg,auc_boost_pos,layer_argmax_boost,output_entropy,output_rank_correct,output_logprob_correct,output_logprobdiff,auc_entropy,layer_biggest_change_entropy,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,control_auc_entropy,control_layer_biggest_change_entropy,control_auc_rank_correct,control_layer_biggest_change_rank_correct,control_auc_logprob_correct,control_layer_biggest_change_logprob_correct,control_auc_logprobdiff_pos,control_auc_logprobdiff_neg,control_layer_biggest_change_logprobdiff
Llama-2-13b-hf,nonsense_gapt_prash_glemp^nonsense^valid,nonsense_gapt_prash_glemp,1,True,False,False,valid,invalid,False,31.120941621427242,56.72596780716981,30,2.1725054,1.0,-0.84821194,0.5912943599999999,164.88565965,15,10.66801914621826,34,202.13423698,20,36.25117162,19.552908806,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_gapt_prash_glemp^nonsense^valid,nonsense_gapt_prash_glemp,2,True,False,False,valid,invalid,False,31.015052637871747,56.22498321266217,30,2.1658785,1.0,-0.8393339,0.6161661,167.01435469,15,10.752885086484739,34,200.68295045999997,20,37.32466380000002,18.27680425,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_luft_noct_vosk^nonsense^valid,nonsense_luft_noct_vosk,1,True,False,False,valid,invalid,False,31.50205496270234,57.889682897775764,30,2.0000484,1.0,-0.7652331,0.6208801,167.7270747,19,11.735105809627726,18,198.07416594,20,37.122828049999995,17.69882206,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_luft_noct_vosk^nonsense^valid,nonsense_luft_noct_vosk,2,True,False,False,valid,invalid,False,31.608098540898173,58.26670740468941,30,2.0405188,1.0,-0.7745827,0.6395301000000001,166.14356612,15,11.76951361748021,24,197.17813841,20,39.03889884000001,17.10851745,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_wib_mact_boct^nonsense^invalid,nonsense_wib_mact_boct,1,False,False,False,invalid,valid,False,57.73623174358477,32.55096404520829,21,2.0270739,0.5,-1.2957492,-0.4618910999999999,164.43115214,15,14.836483117460025,23,220.018357885,20,20.134386055,37.489819300000015,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_wib_mact_boct^nonsense^invalid,nonsense_wib_mact_boct,2,False,False,False,invalid,valid,False,58.11080882515223,32.32314937082629,25,1.995986,0.5,-1.285371,-0.4692841000000001,166.30184993,19,14.886205122209562,23,218.84172007799998,20,19.978855062,37.615876899999996,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_namp_clun_hamp^nonsense^valid,nonsense_namp_clun_hamp,1,True,False,True,valid,invalid,False,32.01822282240876,53.86598728360107,30,1.9209479,1.0,-0.8265485,0.37803850000000006,163.09211641,15,10.079983781281832,37,208.4140849,20,35.4021993,24.05625619,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_namp_clun_hamp^nonsense^valid,nonsense_namp_clun_hamp,2,True,False,True,valid,invalid,False,31.090282655121264,56.54105098018725,30,1.9281862,1.0,-0.75017637,0.58336453,165.04203428,15,10.91630842312943,34,202.18397836999998,20,38.15698783,18.214534154,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_trunt_om_jemp^nonsense^invalid,nonsense_trunt_om_jemp,1,False,False,True,invalid,valid,False,55.570869560716545,33.406536219141245,25,2.0259347,0.5,-1.2005906,-0.30900479999999997,161.42535887,15,15.353804032598937,23,219.392522702,20,24.300619098,34.4197589,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_trunt_om_jemp^nonsense^invalid,nonsense_trunt_om_jemp,2,False,False,True,invalid,valid,False,55.32617971723254,32.909472682927834,25,2.043285,0.5,-1.2038822,-0.3041172,159.59512842,15,15.354685206268355,23,220.287025256,20,24.323022244,34.33432580000001,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_vesk_foff_strod^nonsense^valid,nonsense_vesk_foff_strod,1,True,False,True,valid,invalid,False,31.24874768270483,55.279024573859616,30,2.010391,1.0,-0.81532556,0.49830624,164.1095277,15,10.166980686663981,37,204.43617766,20,37.26998673999999,20.857900610999998,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_vesk_foff_strod^nonsense^valid,nonsense_vesk_foff_strod,2,True,False,True,valid,invalid,False,31.282518477276913,57.74305398019624,30,1.9858673,1.0,-0.7581046,0.6255177999999999,164.85340463,15,11.047455856958374,34,201.57688724,20,38.30477873999999,17.064780761,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_yob_broft_jank^nonsense^invalid,nonsense_yob_broft_jank,1,False,False,True,invalid,valid,False,55.01805021675752,32.673332530825235,21,2.1356218,0.5,-1.2393463,-0.30861190000000005,160.92882531,15,15.338852699711364,23,219.817011471,20,23.739658508999998,35.25623220000001,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_yob_broft_jank^nonsense^invalid,nonsense_yob_broft_jank,2,False,False,True,invalid,valid,False,54.57430678503578,32.593351499540624,21,2.101508,0.5,-1.2369204,-0.3276873,160.09037682000002,15,14.839853797685414,24,220.059013495,20,23.647423705,34.176161300000004,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_shrad_splect_dring^nonsense^valid,nonsense_shrad_splect_dring,1,True,False,False,valid,invalid,False,32.442659457177236,55.79421631617654,30,2.1830578,1.0,-0.92900485,0.37124254999999995,163.87362371,15,10.108589678982256,37,205.00579575,20,34.90063334999999,22.408269945999997,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_shrad_splect_dring^nonsense^valid,nonsense_shrad_splect_dring,2,True,False,False,valid,invalid,False,32.37992850932211,57.68026547423402,30,2.0884948,1.0,-0.8440232,0.4970331,167.1617155,19,10.912978736688554,34,201.03097547,20,37.682795060000004,19.367516800000004,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_blit_slipe_bruss^nonsense^invalid,nonsense_blit_slipe_bruss,1,False,False,False,invalid,valid,False,54.046177965823325,34.23080845749608,25,2.1144886,0.5,-1.0935856,-0.05348200000000003,155.98253463,15,15.713168481441702,23,212.794733778,20,31.274976121999998,27.594494700000002,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_blit_slipe_bruss^nonsense^invalid,nonsense_blit_slipe_bruss,2,False,False,False,invalid,valid,False,53.573755840107076,34.26592293574554,25,2.0822592,1.0,-1.0430797,0.017489499999999936,155.19991762,15,16.960632252184105,23,212.263480855,20,31.970651545000003,28.4309482,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_sneb_jing_omp^nonsense^valid,nonsense_sneb_jing_omp,1,True,False,True,valid,invalid,False,31.38430298999018,54.89887469209006,30,1.848338,1.0,-0.781754,0.42430500000000004,166.01458035,19,10.47666610002591,37,199.76209015,20,37.33612172999999,21.696383327000003,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_sneb_jing_omp^nonsense^valid,nonsense_sneb_jing_omp,2,True,False,True,valid,invalid,False,31.572440579037167,56.84898593904135,30,1.8787006,1.0,-0.7346965,0.5723619999999999,168.53652290999997,19,11.207541585878959,34,194.84093054,20,39.19542276,16.999637049,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_blim_phrint_yemp^nonsense^invalid,nonsense_blim_phrint_yemp,1,False,False,True,invalid,valid,False,56.9433837107909,31.24671277095554,21,1.8846576,0.5,-1.2405248,-0.4564886,167.32319819999998,19,14.860861949008815,23,217.54878096599998,20,18.786918984,38.568383989999994,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_blim_phrint_yemp^nonsense^invalid,nonsense_blim_phrint_yemp,2,False,False,True,invalid,valid,False,59.76538857251797,30.70503062503131,21,1.9203848,0.5,-1.3472642,-0.6151361999999999,168.08831646,19,13.682821198607492,23,219.34466103399998,20,13.580159866,41.44899916,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_splack_zoct_spuff^nonsense^valid,nonsense_splack_zoct_spuff,1,True,False,False,valid,invalid,False,32.421653931494745,54.65040771422622,30,1.9586289,1.0,-0.85531306,0.35122964,162.57575884,15,10.177687278321821,37,206.02241876,20,34.671481540000016,25.202434058,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_splack_zoct_spuff^nonsense^valid,nonsense_splack_zoct_spuff,2,True,False,False,valid,invalid,False,32.499067745553006,57.700503881175486,30,1.9340389,1.0,-0.7750206,0.5228195,164.75854872000002,15,11.191132746860813,34,199.03361956999998,20,38.75626675999999,19.229859571,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_threck_crand_grosp^nonsense^invalid,nonsense_threck_crand_grosp,1,False,False,False,invalid,valid,False,59.68690019294679,30.743136280924656,21,1.9984154,0.5,-1.3862643,-0.6313142499999999,168.58266839,19,13.850832135780575,23,217.08235788,20,14.71727106,41.50006967999999,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_threck_crand_grosp^nonsense^invalid,nonsense_threck_crand_grosp,2,False,False,False,invalid,valid,False,56.01518563640063,32.804144631779174,25,1.9604843,0.5,-1.2490032,-0.42405519999999997,167.22266965,19,15.542892948766891,23,214.238624722,20,22.315837448000003,36.58009739999999,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-70b-hf,librarians_happy_healthy^consistent^valid,librarians_happy_healthy,1,True,True,True,valid,invalid,False,71.99586060052485,101.11395228628439,45,1.7758063,1.0,-0.44398725,2.05348595,437.24371323,45,33.92554857206841,45,416.82685577,43,93.45539393000001,44.83637504,45,636.9391247000001,75,0.01279277306156983,15,888.247973,78,80.74503949999998,6.7279930000000014,8
Llama-2-70b-hf,librarians_happy_healthy^consistent^valid,librarians_happy_healthy,2,True,True,True,valid,invalid,False,73.89246708842153,102.2832203348171,45,1.833859,1.0,-0.46769524,1.9795341599999998,435.63249597999993,45,33.93257510885185,45,418.53742004500003,43,89.367958055,45.55160386000001,45,636.9391247000001,75,0.01279277306156983,15,888.247973,78,80.74503949999998,6.7279930000000014,8
Llama-2-70b-hf,librarians_happy_healthy^consistent^invalid,librarians_happy_healthy,1,False,True,True,invalid,valid,True,101.77882528054822,74.11504752593062,51,1.94223,0.5,-2.493094,-1.9759255000000002,430.50437887,45,18.168584099659874,51,463.82511181,43,44.95897169000001,87.75050560000001,46,636.9391247000001,75,0.0063731839269702065,6,962.2650195000001,78,6.7279930000000014,80.74503949999998,18
Llama-2-70b-hf,librarians_happy_healthy^consistent^invalid,librarians_happy_healthy,2,False,True,True,invalid,valid,True,101.61496351760026,72.7844566047135,51,1.7925488,0.5,-2.452089,-1.99937432,439.11087144,45,18.05840021036486,51,460.33078174,46,43.824644200000016,89.012161316,9,636.9391247000001,75,0.0063731839269702065,6,962.2650195000001,78,6.7279930000000014,80.74503949999998,18
Llama-2-70b-hf,librarians_happy_healthy^violate^valid,librarians_happy_healthy,1,True,True,False,valid,invalid,True,78.33734146631726,99.59466052981725,45,2.0241497,1.0,-0.5698216,1.6598357999999998,434.04519135,45,32.90674378201971,45,432.7342126,43,68.22441419999998,50.77546140999999,45,636.9391247000001,75,0.01279277306156983,15,888.247973,78,80.74503949999998,6.7279930000000014,8
Llama-2-70b-hf,librarians_happy_healthy^violate^valid,librarians_happy_healthy,2,True,True,False,valid,invalid,True,73.3734927122196,101.86411816344437,45,1.7593116,1.0,-0.44978333,1.93827247,437.77741688000003,45,34.5312611706662,43,417.149934596,43,89.17261710400003,41.29391904999999,45,636.9391247000001,75,0.01279277306156983,15,888.247973,78,80.74503949999998,6.7279930000000014,8
Llama-2-70b-hf,librarians_happy_healthy^violate^invalid,librarians_happy_healthy,1,False,True,False,invalid,valid,False,98.0022366023144,79.61641223895316,46,2.1208498,0.5,-2.0928822,-1.4622745400000001,432.3174301,41,19.859323932763743,51,446.97431338,43,55.06858077,58.82370389999999,46,636.9391247000001,75,0.0063731839269702065,6,962.2650195000001,78,6.7279930000000014,80.74503949999998,18
Llama-2-70b-hf,librarians_happy_healthy^violate^invalid,librarians_happy_healthy,2,False,True,False,invalid,valid,False,97.03457725355135,76.19314968233452,46,1.9273612,0.5,-2.1523995,-1.6147593,438.02422478000005,45,19.783436783429522,51,450.48882216,43,47.60184833999998,70.54106935,46,636.9391247000001,75,0.0063731839269702065,6,962.2650195000001,78,6.7279930000000014,80.74503949999998,18
Llama-2-70b-hf,computers_electronics_expensive^consistent^valid,computers_electronics_expensive,1,True,True,True,valid,invalid,False,75.77393227620962,101.16059166220843,45,1.890604,1.0,-0.50968814,1.95737266,435.1088515,45,33.878243812818766,45,421.723458726,43,85.245958074,43.54468145999999,45,636.9391247000001,75,0.01279277306156983,15,888.247973,78,80.74503949999998,6.7279930000000014,8
Llama-2-70b-hf,computers_electronics_expensive^consistent^valid,computers_electronics_expensive,2,True,True,True,valid,invalid,False,77.47014875824203,100.18839522298383,45,1.9591802,1.0,-0.54319316,1.84466164,429.99476323000005,41,32.36706394434392,45,430.54606875,43,77.66492960999999,47.0068255,45,636.9391247000001,75,0.01279277306156983,15,888.247973,78,80.74503949999998,6.7279930000000014,8
Llama-2-70b-hf,computers_electronics_expensive^consistent^invalid,computers_electronics_expensive,1,False,True,True,invalid,valid,True,99.36017531586826,79.46047787674158,46,2.0072083,0.5,-2.299734,-1.7310330999999999,438.83470173,45,19.671284767480707,51,456.15910663,46,47.18937584,71.89976539,46,636.9391247000001,75,0.0063731839269702065,6,962.2650195000001,78,6.7279930000000014,80.74503949999998,18
Llama-2-70b-hf,computers_electronics_expensive^consistent^invalid,computers_electronics_expensive,2,False,True,True,invalid,valid,True,100.23036777847105,79.8385319784808,46,1.994348,0.5,-2.290014,-1.72963324,436.15007885,45,19.619765794129503,51,456.99194831,43,48.121812520000006,72.118659,46,636.9391247000001,75,0.0063731839269702065,6,962.2650195000001,78,6.7279930000000014,80.74503949999998,18
Llama-2-70b-hf,computers_electronics_expensive^violate^valid,computers_electronics_expensive,1,True,True,False,valid,invalid,True,80.09373062991534,100.38473331907723,45,2.032814,1.0,-0.58673584,1.67314896,430.52253307,41,32.391650652329844,45,433.83857066999997,43,69.76578323000003,47.2665796,45,636.9391247000001,75,0.01279277306156983,15,888.247973,78,80.74503949999998,6.7279930000000014,8
Llama-2-70b-hf,computers_electronics_expensive^violate^valid,computers_electronics_expensive,2,True,True,False,valid,invalid,True,80.72202131344176,101.17386036993508,45,2.0152285,1.0,-0.5762867,1.6949425999999999,429.25453397999996,41,32.38825479104481,45,435.93132345000004,43,68.81094235000002,47.53523876,45,636.9391247000001,75,0.01279277306156983,15,888.247973,78,80.74503949999998,6.7279930000000014,8
Llama-2-70b-hf,computers_electronics_expensive^violate^invalid,computers_electronics_expensive,1,False,True,False,invalid,valid,False,94.44262794499438,85.48970463259637,46,2.3078609,0.5,-1.9410064,-1.1639939,420.7213025,41,21.698587820044246,46,442.02542804999996,43,56.68308438000001,45.847474330000004,46,636.9391247000001,75,0.0063731839269702065,6,962.2650195000001,78,6.7279930000000014,80.74503949999998,18
Llama-2-70b-hf,computers_electronics_expensive^violate^invalid,computers_electronics_expensive,2,False,True,False,invalid,valid,False,96.78532174964016,84.13243000849522,46,2.1487005,0.5,-1.9718778,-1.2890415699999997,418.25485595,41,20.149613348990783,50,446.85437401999997,43,54.012930450000006,51.691284210000006,46,636.9391247000001,75,0.0063731839269702065,6,962.2650195000001,78,6.7279930000000014,80.74503949999998,18
Llama-2-70b-hf,plants_trees_tall^consistent^valid,plants_trees_tall,1,True,True,True,valid,invalid,False,77.61201236346811,99.43493301446001,45,1.9737875,1.0,-0.5392869,1.9332847000000002,431.23294063000003,45,33.80128777124872,45,434.810876034,43,81.88559442600001,49.80144696999999,45,636.9391247000001,75,0.01279277306156983,15,888.247973,78,80.74503949999998,6.7279930000000014,8
Llama-2-70b-hf,plants_trees_tall^consistent^valid,plants_trees_tall,2,True,True,True,valid,invalid,False,76.60031817901726,100.66829879626658,45,1.9158249,1.0,-0.5093474,2.0017271,435.39746947,45,33.80827883054109,45,430.35990400000003,43,87.57210359999999,49.24576740000002,45,636.9391247000001,75,0.01279277306156983,15,888.247973,78,80.74503949999998,6.7279930000000014,8
Llama-2-70b-hf,plants_trees_tall^consistent^invalid,plants_trees_tall,1,False,True,True,invalid,valid,True,100.7440441035202,78.79382785544063,46,1.9774766,0.5,-2.4631057,-1.9228601699999999,434.18198096000003,45,18.260447497529462,51,464.55672866,43,49.59163078,80.845669985,46,636.9391247000001,75,0.0063731839269702065,6,962.2650195000001,78,6.7279930000000014,80.74503949999998,18
Llama-2-70b-hf,plants_trees_tall^consistent^invalid,plants_trees_tall,2,False,True,True,invalid,valid,True,101.95176176574277,76.77767024201638,51,1.9054899,0.5,-2.5564704,-2.0554876999999996,432.39586107,45,18.00294428521397,51,471.601493,43,47.93271838000001,89.001744574,9,636.9391247000001,75,0.0063731839269702065,6,962.2650195000001,78,6.7279930000000014,80.74503949999998,18
Llama-2-70b-hf,plants_trees_tall^violate^valid,plants_trees_tall,1,True,True,False,valid,invalid,True,78.73599567793477,100.71213929217731,45,1.9844661,1.0,-0.54389447,1.88440333,431.24479643999996,41,32.813112121180524,45,435.8894024499999,43,78.58679960000002,49.57348014999999,45,636.9391247000001,75,0.01279277306156983,15,888.247973,78,80.74503949999998,6.7279930000000014,8
Llama-2-70b-hf,plants_trees_tall^violate^valid,plants_trees_tall,2,True,True,False,valid,invalid,True,80.76320917363508,100.54993549026686,45,2.036413,1.0,-0.5743837,1.7957278,430.40551810000005,41,32.79827339250237,45,438.54894663999994,43,74.01931423,51.660534729999995,45,636.9391247000001,75,0.01279277306156983,15,888.247973,78,80.74503949999998,6.7279930000000014,8
Llama-2-70b-hf,plants_trees_tall^violate^invalid,plants_trees_tall,1,False,True,False,invalid,valid,False,92.78042698847827,87.33437355248762,46,2.3323612,0.5,-1.9347937,-1.1418227399999998,424.50229377999995,41,22.13235272350522,46,436.80301437,43,67.01588513,43.46916921,46,636.9391247000001,75,0.0063731839269702065,6,962.2650195000001,78,6.7279930000000014,80.74503949999998,18
Llama-2-70b-hf,plants_trees_tall^violate^invalid,plants_trees_tall,2,False,True,False,invalid,valid,False,94.25851757293339,86.60913835281696,46,2.3077068,0.5,-1.9925455,-1.2226009500000001,426.51106300000004,41,21.952602959646505,46,439.87476772,43,65.54139847999998,45.65487768000001,46,636.9391247000001,75,0.0063731839269702065,6,962.2650195000001,78,6.7279930000000014,80.74503949999998,18
